http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i21	T1044
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i22	C2_At4g10320
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i25	TG618
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i3	SSR395
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i5	C2_At1g67170
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i6	TG526
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene103_0-i8	SSR139
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i10	CT93
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i13	SSR434
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i14	T1544
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i17	T0720
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i19	C2_At5g01710
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i21	TG11
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i22	T0523
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i25	TG618
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i3	SSR434
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i5	C2_At5g11390
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i6	T0660
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene104_0-i8	C2_At5g12430
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i10	CT227
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i13	SSR408
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i14	TG156
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i17	CT47
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i19	T1095
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i21	C2_At5g04910
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i22	C2_At3g51970
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i25	SSR20
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i3	SSR512
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i5	CT176
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i6	TG457
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene105_0-i8	TG524
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i10	CT93
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i13	SSR512
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i14	TG156
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i17	T1214
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i19	C2_At3g08780
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i21	T0555
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i22	C2_At4g16390
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i25	C2_At3g43300
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i3	SSR377
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i5	CT176
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i6	TG457
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene106_0-i8	TG461
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i10	C2_At3g25590
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i13	C2_At5g05500
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i15	T0965
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i17	C2_At2g26330
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i19	C2_At5g01590
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i21	TG138
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i22	SSR592
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i25	T0524
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i3	SSR453
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i5	C2_At3g29780
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i6	TG520
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i8	TG524
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i10	T1218
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i13	T1755
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i15	SSR16
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i17	T0945
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i19	C2_At3g51580
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i21	TG138
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i22	SSR46
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i25	C2_At1g05620
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i3	SSR507
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i5	TG1
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i6	TG520
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i8	TG461
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i10	cLET-7-N9
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i13	C2_At3g56040
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i15	T1518
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i17	C2_At5g21920
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i19	C2_At2g38550
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i21	cLET-3-F16
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i22	C2_At4g16370
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i25	C2_At1g23360
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i3	SSR522
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i5	T1706
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i6	C2_At4g35930
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i8	TG268
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i12	C2_At1g23740
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i14	T0335
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i15	T1112
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i17	C2_At4g31120
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i19	cLEI-10-F11
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i2	C2_At5g08580
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i22	C2_At3g13120
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i23	C2_At5g63640
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i25	C2_At2g32280
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i3	SSR24
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i6	SSR415
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i7	SSR492
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i9	C2_At1g25420
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i10	SSR88
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i13	C2_At2g43030
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i15	TG409
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i17	TG45
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i19	SSR99
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i21	C2_At3g05625
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22	C2_At1g21690
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i25	T1622
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i3	SSR393
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i5	T0869
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i6	T1712
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i8	TG268
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i10	C2_At1g69220
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i13	T0714
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i15	TG409
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i17	TG45
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i19	SSR585
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i21	C2_At3g05480
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i22	T1161
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i25	cLES-16-G15
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i3	SSR417
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i5	C2_At5g15270
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i6	C2_At5g66180
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i8	TG609
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i10	TG503
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i13	cLEG-31-P16
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i15	C2_At1g19525
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i17	C2_At4g33210
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i19	T0943
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i21	T0590
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i22	C2_At1g21760
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i25	cLEX-11-K1
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i3	SSR396
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i5	T1103
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i6	C2_At4g35987
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene112_0-i8	TG609
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i10	TG503
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i13	TG590
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i15	C2_At1g75130
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i17	TG681
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i19	SSR451
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i21	C2_At5g49960
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i22	C2_At1g21780
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i25	C2_At1g21500
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i3	C2_At3g20780
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i5	TG293
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i6	C2_At5g37055
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene113_0-i8	TG684
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i10	C2_At4g24830
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i13	TG590
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i15	TG166
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i17	CT92
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i19	SSR417
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i21	C2_At3g60080
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i22	C2_At1g44446
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i25	T0234
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i3	SSR390
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i5	TG435
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i6	T0427
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i8	TG684
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i10	C2_At2g03510
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i13	cLET-1-I13
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i15	TG166
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i17	C2_At5g20610
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i19	SSR414
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i21	C2_At3g22680
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i22	SSR83
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i25	C2_At3g56720
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i3	SSR418
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i5	TG293
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i6	SSR86
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene115_0-i8	SSR414
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i10	C2_At1g13820
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i13	C2_At1g67960
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i15	T1384
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i17	C2_At4g33100
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i19	SSR377
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i21	TG43
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i22	C2_At4g08240
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i25	C2_At5g05130
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i3	SSR414
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i5	TG435
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i6	cLET-40-M13
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene116_0-i8	SSR416
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i10	C2_At1g26460
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i13	C2_At5g05660
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i15	T1548
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i17	C2_At4g33090
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i19	SSR393
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i21	C2_At3g54610
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i22	T1833
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i25	SSR566
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i3	SSR249
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i5	SSR40
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i6	T1249
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene117_0-i8	SSR434
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i10	C2_At1g26520
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i13	C2_At2g40080
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i15	TG214
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i17	T1804
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i19	SSR396
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i21	TG12
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i22	T0675
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i25	SSR147
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i3	SSR410
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i5	TG535
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i6	U227536
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene118_0-i8	SSR401
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i10	T1640
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i13	C2_At3g11210
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i15	TG210
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i17	cLET-3-M1
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i19	SSR453
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i21	TG12
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i22	C2_At5g18410
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i25	SSR416
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i3	SSR434
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i5	TG165
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i6	CT225
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene119_0-i8	SSR415
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i12	cTOF-21-F14
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i14	C2_At2g29630
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i15	C2_At2g24270
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i17	T1737
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i19	cLEX-3-N24
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i2	T0829
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i22	cLET-20-K6
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i23	C2_At5g64730
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i25	C2_At5g63540
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i3	C2_At3g13550
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i6	SSR414
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i7	TG56
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene11_0-i9	C2_At1g15060
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i10	T0619
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i13	C2_At5g05690
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i15	TG214
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i17	T0526
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i19	T1821
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i21	T1139
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i22	C2_At2g44950
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i25	C2_At3g48120
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i3	SSR512
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i5	TG535
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i6	T1751
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene120_0-i8	SSR408
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i10	C2_At1g28140
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i13	T0507
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i15	TG210
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i17	C2_At2g26180
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i19	cTOA-30-C21
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i21	C2_At3g19720
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i22	TG57
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i25	C2_At1g17850
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i3	SSR416
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i5	TG165
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i6	C2_At5g67290
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene121_0-i9	C2_At5g18420
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i10	C2_At1g69390
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i13	T1183
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i15	TG5
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i17	C2_At2g26170
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i19	T0649
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i21	T0727
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i22	TG57
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i25	T1451
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i3	SSR408
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i5	C2_At3g27930
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i6	T1757
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene122_0-i9	TG2
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i10	T1067
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i13	C2_At5g41480
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i15	TG5
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i17	T0351
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i19	T0871
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i21	C2_At5g64090
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i22	C2_At3g17590
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i25	T1330
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i3	SSR390
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i5	C2_At5g19130
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i6	C2_At4g37000
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene123_0-i9	SSR206
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i10	C2_At1g69420
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i13	T0693
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i15	C2_At4g29490
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i17	C2_At4g33030
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i19	C2_At3g07565
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i21	C2_At5g64160
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i22	C2_At1g36980
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i25	C2_At1g67420
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i3	SSR249
http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene124_0-i5	C2_At5g63150
