gene;Sotub01g005880;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005880;;;
gene;Sotub01g005890;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005890;;;
gene;Sotub01g005900;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005900;;;
gene;Sotub01g005910;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005910;;;
gene;Sotub01g005920;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005920;;;
gene;Sotub01g005930;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005930;;;
gene;Sotub01g005940;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005940;;;
gene;Sotub01g005950;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005950;;;
gene;Sotub01g005960;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005960;;;
gene;Sotub01g005970;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005970;;;
gene;Sotub01g005980;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005980;;;
gene;Sotub01g005990;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g005990;;;
gene;Sotub01g006000;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006000;;;
gene;Sotub01g006010;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006010;;;
gene;Sotub01g006020;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006020;;;
gene;Sotub01g006030;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006030;;;
gene;Sotub01g006040;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006040;;;
gene;Sotub01g006050;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006050;;;
gene;Sotub01g006060;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006060;;;
gene;Sotub01g006070;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006070;;;
gene;Sotub01g006080;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006080;;;
gene;Sotub01g006090;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006090;;;
gene;Sotub01g006100;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006100;;;
gene;Sotub01g006110;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006110;;;
gene;Sotub01g006120;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006120;;;
gene;Sotub01g006130;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006130;;;
gene;Sotub01g006140;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006140;;;
gene;Sotub01g006150;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006150;;;
gene;Sotub01g006160;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006160;;;
gene;Sotub01g006170;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006170;;;
gene;Sotub01g006180;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006180;;;
gene;Sotub01g006190;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006190;;;
gene;Sotub01g006200;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006200;;;
gene;Sotub01g006210;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006210;;;
gene;Sotub01g006220;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006220;;;
gene;Sotub01g006230;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006230;;;
gene;Sotub01g006240;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006240;;;
gene;Sotub01g006250;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006250;;;
gene;Sotub01g006260;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006260;;;
gene;Sotub01g006270;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006270;;;
gene;Sotub01g006280;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006280;;;
gene;Sotub01g006290;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006290;;;
gene;Sotub01g006300;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006300;;;
gene;Sotub01g006310;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006310;;;
gene;Sotub01g006320;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006320;;;
gene;Sotub01g006330;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006330;;;
gene;Sotub01g006340;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006340;;;
gene;Sotub01g006350;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006350;;;
gene;Sotub01g006360;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006360;;;
gene;Sotub01g006370;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006370;;;
gene;Sotub01g006380;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006380;;;
gene;Sotub01g006390;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006390;;;
gene;Sotub01g006400;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006400;;;
gene;Sotub01g006410;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006410;;;
gene;Sotub01g006420;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006420;;;
gene;Sotub01g006430;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006430;;;
gene;Sotub01g006440;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006440;;;
gene;Sotub01g006450;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006450;;;
gene;Sotub01g006460;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006460;;;
gene;Sotub01g006470;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006470;;;
gene;Sotub01g006480;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006480;;;
gene;Sotub01g006490;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006490;;;
gene;Sotub01g006500;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006500;;;
gene;Sotub01g006510;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006510;;;
gene;Sotub01g006520;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006520;;;
gene;Sotub01g006530;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006530;;;
gene;Sotub01g006540;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006540;;;
gene;Sotub01g006550;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006550;;;
gene;Sotub01g006560;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006560;;;
gene;Sotub01g006570;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006570;;;
gene;Sotub01g006580;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006580;;;
gene;Sotub01g006590;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006590;;;
gene;Sotub01g006600;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006600;;;
gene;Sotub01g006610;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006610;;;
gene;Sotub01g006620;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006620;;;
gene;Sotub01g006630;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006630;;;
gene;Sotub01g006640;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006640;;;
gene;Sotub01g006650;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006650;;;
gene;Sotub01g006660;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006660;;;
gene;Sotub01g006670;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006670;;;
gene;Sotub01g006680;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006680;;;
gene;Sotub01g006690;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006690;;;
gene;Sotub01g006700;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006700;;;
gene;Sotub01g006710;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006710;;;
gene;Sotub01g006720;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006720;;;
gene;Sotub01g006730;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006730;;;
gene;Sotub01g006740;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006740;;;
gene;Sotub01g006750;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006750;;;
gene;Sotub01g006760;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006760;;;
gene;Sotub01g006770;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006770;;;
gene;Sotub01g006780;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006780;;;
gene;Sotub01g006790;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006790;;;
gene;Sotub01g006800;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006800;;;
gene;Sotub01g006810;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006810;;;
gene;Sotub01g006820;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006820;;;
gene;Sotub01g006830;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006830;;;
gene;Sotub01g006840;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006840;;;
gene;Sotub01g006850;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006850;;;
gene;Sotub01g006860;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006860;;;
gene;Sotub01g006870;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006870;;;
gene;Sotub01g006880;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006880;;;
gene;Sotub01g006890;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006890;;;
gene;Sotub01g006900;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006900;;;
gene;Sotub01g006910;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006910;;;
gene;Sotub01g006920;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006920;;;
gene;Sotub01g006930;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006930;;;
gene;Sotub01g006940;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006940;;;
gene;Sotub01g006950;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006950;;;
gene;Sotub01g006960;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006960;;;
gene;Sotub01g006970;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006970;;;
gene;Sotub01g006980;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006980;;;
gene;Sotub01g006990;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g006990;;;
gene;Sotub01g007000;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007000;;;
gene;Sotub01g007010;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007010;;;
gene;Sotub01g007020;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007020;;;
gene;Sotub01g007030;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007030;;;
gene;Sotub01g007040;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007040;;;
gene;Sotub01g007050;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007050;;;
gene;Sotub01g007060;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007060;;;
gene;Sotub01g007070;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007070;;;
gene;Sotub01g007080;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007080;;;
gene;Sotub01g007090;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007090;;;
gene;Sotub01g007100;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007100;;;
gene;Sotub01g007110;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007110;;;
gene;Sotub01g007120;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007120;;;
gene;Sotub01g007130;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007130;;;
gene;Sotub01g007140;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007140;;;
gene;Sotub01g007150;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007150;;;
gene;Sotub01g007160;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007160;;;
gene;Sotub01g007170;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007170;;;
gene;Sotub01g007180;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007180;;;
gene;Sotub01g007190;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007190;;;
gene;Sotub01g007200;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007200;;;
gene;Sotub01g007210;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007210;;;
gene;Sotub01g007220;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007220;;;
gene;Sotub01g007230;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007230;;;
gene;Sotub01g007240;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007240;;;
gene;Sotub01g007250;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007250;;;
gene;Sotub01g007260;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007260;;;
gene;Sotub01g007270;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007270;;;
gene;Sotub01g007280;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007280;;;
gene;Sotub01g007290;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007290;;;
gene;Sotub01g007300;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007300;;;
gene;Sotub01g007310;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007310;;;
gene;Sotub01g007320;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007320;;;
gene;Sotub01g007330;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007330;;;
gene;Sotub01g007340;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007340;;;
gene;Sotub01g007350;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007350;;;
gene;Sotub01g007360;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007360;;;
gene;Sotub01g007370;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007370;;;
gene;Sotub01g007380;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007380;;;
gene;Sotub01g007390;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007390;;;
gene;Sotub01g007400;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007400;;;
gene;Sotub01g007410;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007410;;;
gene;Sotub01g007420;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007420;;;
gene;Sotub01g007430;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007430;;;
gene;Sotub01g007440;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007440;;;
gene;Sotub01g007450;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007450;;;
gene;Sotub01g007460;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007460;;;
gene;Sotub01g007470;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007470;;;
gene;Sotub01g007480;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007480;;;
gene;Sotub01g007490;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007490;;;
gene;Sotub01g007500;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007500;;;
gene;Sotub01g007510;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007510;;;
gene;Sotub01g007520;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007520;;;
gene;Sotub01g007530;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007530;;;
gene;Sotub01g007540;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007540;;;
gene;Sotub01g007550;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007550;;;
gene;Sotub01g007560;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007560;;;
gene;Sotub01g007570;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007570;;;
gene;Sotub01g007580;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007580;;;
gene;Sotub01g007590;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007590;;;
gene;Sotub01g007600;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007600;;;
gene;Sotub01g007610;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007610;;;
gene;Sotub01g007620;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007620;;;
gene;Sotub01g007630;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007630;;;
gene;Sotub01g007640;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007640;;;
gene;Sotub01g007650;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007650;;;
gene;Sotub01g007660;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007660;;;
gene;Sotub01g007670;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007670;;;
gene;Sotub01g007680;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007680;;;
gene;Sotub01g007690;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007690;;;
gene;Sotub01g007700;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007700;;;
gene;Sotub01g007710;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007710;;;
gene;Sotub01g007720;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007720;;;
gene;Sotub01g007730;http://solgenomics.net/genome/Solanum_tuberosum/gene/Sotub01g007730;;;
